user_id,sentiment,emotion,ngram_1,ngram_2,sentence_length,punctuation_count,vocab_richness,psychelingo,deceptdetect,emovolatility,intenttrace,powerdyno,trustmeter,riskprofile,cogbiasscan,stresssignal,role
user_0098,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.4212221723865843,0,neutral,0,neutral,none,0.0,middleman
user_0017,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.0536723212811,0,neutral,0,neutral,none,0.0,supplier
user_0030,0.3182,,i,i promise,7,2,0.9999985714306123,0,0,0.2698717628805678,0,neutral,1,neutral,none,0.0,middleman
user_0044,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.2436267170702735,0,neutral,0,neutral,none,0.0,smuggler
user_0097,0.0,,payment,payment received,2,1,0.9999950000249999,0,0,0.007214072400946292,0,neutral,0,neutral,none,0.0,supplier
user_0028,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.7056629467456086,0,dominant,0,neutral,none,0.0,supplier
user_0077,0.5106,,everything,everything is,6,2,0.9999983333361112,0,0,0.35282196904451013,0,neutral,1,neutral,none,0.0,middleman
user_0015,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.45161513123328123,0,dominant,0,neutral,none,0.0,supplier
user_0023,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.3513155639940494,0,neutral,1,neutral,none,0.0,middleman
user_0092,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.34429378349242235,0,dominant,0,neutral,none,0.0,middleman
user_0020,0.0,,just,just follow,7,2,0.9999985714306123,0,0,0.06156523493683019,0,dominant,0,neutral,none,0.0,middleman
user_0078,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.7290415233487346,0,neutral,0,neutral,none,0.0,supplier
user_0096,0.0,,contact,contact the,4,1,0.9999975000062501,0,0,0.691568652608756,0,dominant,0,neutral,none,0.0,smuggler
user_0047,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.18204068438104648,0,neutral,0,neutral,none,0.0,supplier
user_0001,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.8782836842931512,0,neutral,0,neutral,none,0.0,supplier
user_0092,0.3182,,i,i promise,7,2,0.9999985714306123,0,0,0.9600861637132492,0,neutral,1,neutral,none,0.0,supplier
user_0067,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.9505213659730439,0,neutral,0,neutral,none,0.0,smuggler
user_0095,0.5106,,everything,everything is,6,2,0.9999983333361112,0,0,0.09379405500470073,0,neutral,1,neutral,none,0.0,smuggler
user_0045,0.0,,meet,meet at,5,1,0.9999980000040001,0,0,0.5059098799713303,1,dominant,0,neutral,none,0.0,middleman
user_0012,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.4281649014162492,0,neutral,0,neutral,none,0.0,smuggler
user_0010,-0.2732,,i,i feel,6,1,0.9999983333361112,1,0,0.24029957498357224,0,neutral,0,neutral,none,0.0,smuggler
user_0030,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.13367700115753345,0,dominant,0,neutral,none,0.0,middleman
user_0099,0.0,,keep,keep it,3,1,0.9999966666777778,0,0,0.23751958869075918,0,dominant,0,neutral,none,0.0,smuggler
user_0042,0.0,,payment,payment received,2,1,0.9999950000249999,0,0,0.5516177963230801,0,neutral,0,neutral,none,0.0,smuggler
user_0071,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.17128313737115375,0,dominant,0,neutral,none,0.0,supplier
user_0083,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.8474843341775677,0,dominant,0,neutral,none,0.0,smuggler
user_0043,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.5098496200199297,0,neutral,0,neutral,none,0.0,supplier
user_0024,0.0,,contact,contact the,4,1,0.9999975000062501,0,0,0.7277451586867245,0,dominant,0,neutral,none,0.0,supplier
user_0050,0.0,,payment,payment received,2,1,0.9999950000249999,0,0,0.11246456065773502,0,neutral,0,neutral,none,0.0,middleman
user_0065,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.8610390431650532,0,dominant,0,neutral,none,0.2,supplier
user_0075,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.5910594701188517,0,dominant,0,neutral,none,0.0,supplier
user_0023,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.15629141766629473,1,dominant,0,neutral,none,0.0,smuggler
user_0023,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.7019059850235102,0,neutral,1,neutral,none,0.0,supplier
user_0023,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.8378277876671089,0,dominant,0,neutral,none,0.2,supplier
user_0039,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.8513096253640581,0,dominant,0,neutral,none,0.2,middleman
user_0023,0.0,,if,if you,6,2,0.9999983333361112,0,0,0.8364698321865184,0,neutral,0,neutral,none,0.0,supplier
user_0073,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.4081194470352365,0,neutral,0,neutral,none,0.0,smuggler
user_0094,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.6377846009108735,0,dominant,0,neutral,none,0.2,smuggler
user_0094,0.3182,,i,i promise,7,2,0.9999985714306123,0,0,0.2945406068150752,0,neutral,1,neutral,none,0.0,smuggler
user_0005,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.5447410434128073,0,neutral,0,neutral,none,0.0,smuggler
user_0079,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.05294953120401913,0,neutral,1,neutral,none,0.0,middleman
user_0093,0.0,,just,just follow,7,2,0.9999985714306123,0,0,0.30637908766933186,0,dominant,0,neutral,none,0.0,smuggler
user_0085,0.5106,,everything,everything is,6,2,0.9999983333361112,0,0,0.25533987223049026,0,neutral,1,neutral,none,0.0,supplier
user_0061,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.28625673513885697,0,neutral,1,neutral,none,0.0,middleman
user_0034,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.38162836696839664,0,dominant,0,neutral,none,0.0,supplier
user_0050,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.9843185920109072,0,dominant,0,neutral,none,0.0,middleman
user_0067,-0.2732,,i,i feel,6,1,0.9999983333361112,1,0,0.42117396983700073,0,neutral,0,neutral,none,0.0,supplier
user_0088,0.3182,,i,i promise,7,2,0.9999985714306123,0,0,0.44841692922218646,0,neutral,1,neutral,none,0.0,middleman
user_0036,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.2685454171976366,0,dominant,0,neutral,none,0.0,middleman
user_0013,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.6710768076867205,0,neutral,0,neutral,none,0.0,smuggler
user_0088,0.0,,if,if you,6,2,0.9999983333361112,0,0,0.07426984723910257,0,neutral,0,neutral,none,0.0,smuggler
user_0063,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.7641311252667106,0,neutral,0,neutral,none,0.0,smuggler
user_0053,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.993610458953146,0,neutral,1,neutral,none,0.0,supplier
user_0026,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.5243353069874416,0,neutral,0,neutral,none,0.0,smuggler
user_0088,0.0,,meet,meet at,5,1,0.9999980000040001,0,0,0.8224548623151667,1,dominant,0,neutral,none,0.0,smuggler
user_0034,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.6678179290467819,0,dominant,0,neutral,none,0.0,smuggler
user_0066,0.0,,meet,meet at,5,1,0.9999980000040001,0,0,0.16614082611740721,1,dominant,0,neutral,none,0.0,supplier
user_0045,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.5394329679307421,1,neutral,0,bold,none,0.0,smuggler
user_0078,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.5514996254198414,0,neutral,0,neutral,none,0.0,smuggler
user_0098,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.2350830586137317,0,dominant,0,neutral,none,0.0,smuggler
user_0005,-0.2732,,i,i feel,6,1,0.9999983333361112,1,0,0.3599600496405565,0,neutral,0,neutral,none,0.0,smuggler
user_0024,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.299240843784053,0,neutral,0,neutral,none,0.0,supplier
user_0040,0.3182,,i,i promise,7,2,0.9999985714306123,0,0,0.7947577196161566,0,neutral,1,neutral,none,0.0,smuggler
user_0065,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.1673651015667127,0,neutral,0,neutral,none,0.0,smuggler
user_0059,0.0,,payment,payment received,2,1,0.9999950000249999,0,0,0.05722579952681295,0,neutral,0,neutral,none,0.0,supplier
user_0098,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.026320866778612895,1,dominant,0,neutral,none,0.0,smuggler
user_0069,0.0,,keep,keep it,3,1,0.9999966666777778,0,0,0.5800486672186883,0,dominant,0,neutral,none,0.0,smuggler
user_0050,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.5880329130584134,0,dominant,0,neutral,none,0.0,supplier
user_0018,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.5408978862688152,0,dominant,0,neutral,none,0.2,supplier
user_0065,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.651369084242861,1,dominant,0,neutral,none,0.0,middleman
user_0003,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.7829035461162323,0,neutral,0,neutral,none,0.0,smuggler
user_0013,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.40602897456785214,0,dominant,0,neutral,none,0.0,middleman
user_0014,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.31153070122822357,0,neutral,1,neutral,none,0.0,supplier
user_0062,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.022750739443509804,0,dominant,0,neutral,none,0.2,supplier
user_0033,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.589201768961317,0,dominant,0,neutral,none,0.0,smuggler
user_0095,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.43847373874642404,0,neutral,0,neutral,none,0.0,supplier
user_0024,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.2904742846972129,0,neutral,0,neutral,none,0.0,smuggler
user_0093,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.06225775510068121,0,neutral,0,neutral,none,0.0,smuggler
user_0015,0.3182,,i,i promise,7,2,0.9999985714306123,0,0,0.06975043798852287,0,neutral,1,neutral,none,0.0,supplier
user_0032,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.18517567823197512,0,neutral,1,neutral,none,0.0,supplier
user_0063,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.5419672018024302,0,dominant,0,neutral,none,0.2,smuggler
user_0074,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.7962081636097702,1,neutral,0,bold,none,0.0,smuggler
user_0012,0.5106,,everything,everything is,6,2,0.9999983333361112,0,0,0.36624006701001,0,neutral,1,neutral,none,0.0,middleman
user_0080,0.5106,,everything,everything is,6,2,0.9999983333361112,0,0,0.2898570708047723,0,neutral,1,neutral,none,0.0,middleman
user_0090,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.18664339257111073,0,neutral,0,neutral,none,0.0,smuggler
user_0025,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.8981472037044972,0,dominant,0,neutral,none,0.2,supplier
user_0075,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.5617163282413509,0,neutral,1,neutral,none,0.0,middleman
user_0098,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.4991658233996088,0,dominant,0,neutral,none,0.0,smuggler
user_0041,0.0,,just,just follow,7,2,0.9999985714306123,0,0,0.5752454525187198,0,dominant,0,neutral,none,0.0,supplier
user_0082,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.8675813473301572,0,dominant,0,neutral,none,0.2,middleman
user_0007,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.3012406569900806,0,neutral,0,neutral,none,0.0,supplier
user_0058,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.6528897704891182,0,neutral,0,neutral,none,0.0,supplier
user_0088,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.638868360113368,0,dominant,0,neutral,none,0.2,supplier
user_0078,0.0,,keep,keep it,3,1,0.9999966666777778,0,0,0.8622750583794081,0,dominant,0,neutral,none,0.0,smuggler
user_0072,0.0,,contact,contact the,4,1,0.9999975000062501,0,0,0.9698233067005076,0,dominant,0,neutral,none,0.0,middleman
user_0081,0.5106,,everything,everything is,6,2,0.9999983333361112,0,0,0.7216663559310167,0,neutral,1,neutral,none,0.0,middleman
user_0065,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.5221074538488952,1,dominant,0,neutral,none,0.0,middleman
user_0097,0.5106,,everything,everything is,6,2,0.9999983333361112,0,0,0.3000498952397713,0,neutral,1,neutral,none,0.0,middleman
user_0042,0.0,,if,if you,6,2,0.9999983333361112,0,0,0.7912679293097211,0,neutral,0,neutral,none,0.0,smuggler
user_0084,0.0,,keep,keep it,3,1,0.9999966666777778,0,0,0.06955105881971979,0,dominant,0,neutral,none,0.0,supplier
user_0014,0.0,,keep,keep it,3,1,0.9999966666777778,0,0,0.6672525014926315,0,dominant,0,neutral,none,0.0,middleman
user_0072,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.3829831193012332,0,dominant,0,neutral,none,0.0,smuggler
user_0001,0.5106,,everything,everything is,6,2,0.9999983333361112,0,0,0.5561256873496877,0,neutral,1,neutral,none,0.0,supplier
user_0098,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.008749102045268797,1,neutral,0,bold,none,0.0,middleman
user_0087,0.4767,,i,i swear,6,2,0.9999983333361112,0,0,0.8898480908803257,0,neutral,1,neutral,none,0.0,middleman
user_0095,0.4767,,i,i swear,6,2,0.9999983333361112,0,0,0.6663403783425662,0,neutral,1,neutral,none,0.0,middleman
user_0071,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.6315972550479964,0,dominant,0,neutral,none,0.0,smuggler
user_0009,0.0,,keep,keep it,3,1,0.9999966666777778,0,0,0.1686312929220859,0,dominant,0,neutral,none,0.0,smuggler
user_0041,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.682121360980959,0,dominant,0,neutral,none,0.0,smuggler
user_0014,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.9646394442581151,1,dominant,0,neutral,none,0.0,supplier
user_0003,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.8640514862973024,0,dominant,0,neutral,none,0.0,middleman
user_0047,0.0,,if,if you,6,2,0.9999983333361112,0,0,0.039314573677927234,0,neutral,0,neutral,none,0.0,middleman
user_0079,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.36342488591548006,1,dominant,0,neutral,none,0.0,smuggler
user_0063,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.9137850603896404,0,dominant,0,neutral,none,0.0,smuggler
user_0084,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.7011708610365575,0,dominant,0,neutral,none,0.2,middleman
user_0010,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.2744717972960874,0,dominant,0,neutral,none,0.0,supplier
user_0057,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.46481354759025717,1,dominant,0,neutral,none,0.0,middleman
user_0043,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.8636708187134152,0,neutral,0,neutral,none,0.0,smuggler
user_0018,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.18777336248831678,0,dominant,0,neutral,none,0.0,supplier
user_0037,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.8733130026611303,0,dominant,0,neutral,none,0.0,middleman
user_0034,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.5221137298611135,1,dominant,0,neutral,none,0.0,middleman
user_0023,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.7705499615993983,0,neutral,1,neutral,none,0.0,supplier
user_0067,0.3182,,i,i promise,7,2,0.9999985714306123,0,0,0.6038782495868358,0,neutral,1,neutral,none,0.0,middleman
user_0062,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.7862296699379658,0,dominant,0,neutral,none,0.0,middleman
user_0089,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.9863802674744218,0,dominant,0,neutral,none,0.2,supplier
user_0036,0.0,,if,if you,6,2,0.9999983333361112,0,0,0.9061081610416047,0,neutral,0,neutral,none,0.0,middleman
user_0018,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.5792394005803025,0,neutral,0,neutral,none,0.0,middleman
user_0082,0.0,,meet,meet at,5,1,0.9999980000040001,0,0,0.6250763868464082,1,dominant,0,neutral,none,0.0,smuggler
user_0052,0.5106,,everything,everything is,6,2,0.9999983333361112,0,0,0.20360975736865694,0,neutral,1,neutral,none,0.0,smuggler
user_0077,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.6334909075264076,0,dominant,0,neutral,none,0.0,middleman
user_0051,0.0,,if,if you,6,2,0.9999983333361112,0,0,0.23299472448354241,0,neutral,0,neutral,none,0.0,middleman
user_0036,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.6377653823909184,0,dominant,0,neutral,none,0.0,smuggler
user_0015,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.6756102581645583,0,dominant,0,neutral,none,0.0,middleman
user_0076,0.0,,meet,meet at,5,1,0.9999980000040001,0,0,0.11520308873668084,1,dominant,0,neutral,none,0.0,smuggler
user_0067,0.0,,just,just follow,7,2,0.9999985714306123,0,0,0.015827376062675258,0,dominant,0,neutral,none,0.0,supplier
user_0028,-0.2732,,i,i feel,6,1,0.9999983333361112,1,0,0.6593576033041119,0,neutral,0,neutral,none,0.0,middleman
user_0032,0.5106,,everything,everything is,6,2,0.9999983333361112,0,0,0.1629713772111271,0,neutral,1,neutral,none,0.0,supplier
user_0041,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.3868048261890815,0,neutral,1,neutral,none,0.0,smuggler
user_0005,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.6663132454456853,0,dominant,0,neutral,none,0.0,middleman
user_0075,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.2625703444103382,0,neutral,0,neutral,none,0.0,middleman
user_0055,0.0,,keep,keep it,3,1,0.9999966666777778,0,0,0.8926555394970543,0,dominant,0,neutral,none,0.0,smuggler
user_0031,0.0,,just,just follow,7,2,0.9999985714306123,0,0,0.4392560005509182,0,dominant,0,neutral,none,0.0,supplier
user_0093,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.3219548007064148,0,dominant,0,neutral,none,0.2,smuggler
user_0013,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.803424985856169,1,neutral,0,bold,none,0.0,smuggler
user_0084,0.0,,just,just follow,7,2,0.9999985714306123,0,0,0.9385572987668839,0,dominant,0,neutral,none,0.0,smuggler
user_0019,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.2895870927552462,1,dominant,0,neutral,none,0.0,smuggler
user_0083,0.0,,if,if you,6,2,0.9999983333361112,0,0,0.9703970660927681,0,neutral,0,neutral,none,0.0,smuggler
user_0011,0.0,,keep,keep it,3,1,0.9999966666777778,0,0,0.02537321348591004,0,dominant,0,neutral,none,0.0,supplier
user_0011,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.3287917616794026,0,neutral,0,neutral,none,0.0,supplier
user_0022,0.0,,meet,meet at,5,1,0.9999980000040001,0,0,0.027971194886100337,1,dominant,0,neutral,none,0.0,smuggler
user_0081,-0.2732,,i,i feel,6,1,0.9999983333361112,1,0,0.333615940409957,0,neutral,0,neutral,none,0.0,middleman
user_0039,0.0,,meet,meet at,5,1,0.9999980000040001,0,0,0.6404885503488702,1,dominant,0,neutral,none,0.0,supplier
user_0056,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.4597178319301676,0,neutral,0,neutral,none,0.0,supplier
user_0011,0.3182,,i,i promise,7,2,0.9999985714306123,0,0,0.8795183704489216,0,neutral,1,neutral,none,0.0,middleman
user_0015,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.4029279967826044,1,neutral,0,bold,none,0.0,smuggler
user_0037,0.0,,contact,contact the,4,1,0.9999975000062501,0,0,0.35357553291726995,0,dominant,0,neutral,none,0.0,middleman
user_0064,0.4767,,i,i swear,6,2,0.9999983333361112,0,0,0.7664035552105795,0,neutral,1,neutral,none,0.0,smuggler
user_0033,0.0,,if,if you,6,2,0.9999983333361112,0,0,0.14029558160333044,0,neutral,0,neutral,none,0.0,middleman
user_0099,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.7007185165163079,0,neutral,0,neutral,none,0.0,smuggler
user_0039,0.0,,keep,keep it,3,1,0.9999966666777778,0,0,0.6050527520710917,0,dominant,0,neutral,none,0.0,middleman
user_0032,0.0,,meet,meet at,5,1,0.9999980000040001,0,0,0.2527875101281405,1,dominant,0,neutral,none,0.0,middleman
user_0098,0.3612,,package,package is,5,1,0.9999980000040001,0,0,0.20789150736235684,0,neutral,0,neutral,none,0.0,middleman
user_0003,0.0,,if,if you,6,2,0.9999983333361112,0,0,0.8450204361658104,0,neutral,0,neutral,none,0.0,smuggler
user_0045,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.20879164543525963,0,dominant,0,neutral,none,0.2,middleman
user_0082,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.7137597644271378,0,dominant,0,neutral,none,0.0,supplier
user_0064,0.0,,just,just follow,7,2,0.9999985714306123,0,0,0.19120786087118868,0,dominant,0,neutral,none,0.0,smuggler
user_0017,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.663563212942932,1,dominant,0,neutral,none,0.0,supplier
user_0078,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.2959727300587305,0,dominant,0,neutral,none,0.0,middleman
user_0008,0.5106,,everything,everything is,6,2,0.9999983333361112,0,0,0.06513915225337807,0,neutral,1,neutral,none,0.0,supplier
user_0025,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.8294381557931764,0,dominant,0,neutral,none,0.0,middleman
user_0024,0.0,,just,just follow,7,2,0.9999985714306123,0,0,0.07644739011115664,0,dominant,0,neutral,none,0.0,smuggler
user_0082,0.3182,,i,i promise,7,2,0.9999985714306123,0,0,0.4188560146969059,0,neutral,1,neutral,none,0.0,supplier
user_0005,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.748087656270987,0,neutral,0,neutral,none,0.0,middleman
user_0071,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.5913745405398169,0,dominant,0,neutral,none,0.0,middleman
user_0033,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.5943129848586257,0,neutral,0,neutral,none,0.0,smuggler
user_0005,-0.2732,,i,i feel,6,1,0.9999983333361112,1,0,0.9613479711110678,0,neutral,0,neutral,none,0.0,supplier
user_0078,0.0,,meet,meet at,5,1,0.9999980000040001,0,0,0.803479947610163,1,dominant,0,neutral,none,0.0,supplier
user_0094,0.0,,if,if you,6,2,0.9999983333361112,0,0,0.9836975677586993,0,neutral,0,neutral,none,0.0,middleman
user_0007,0.0,,just,just follow,7,2,0.9999985714306123,0,0,0.8230229907545904,0,dominant,0,neutral,none,0.0,supplier
user_0074,0.0,,keep,keep it,3,1,0.9999966666777778,0,0,0.5000914804689278,0,dominant,0,neutral,none,0.0,middleman
user_0055,0.4767,,i,i swear,6,2,0.9999983333361112,0,0,0.8564356149787077,0,neutral,1,neutral,none,0.0,smuggler
user_0006,0.0,,use,use the,4,1,0.9999975000062501,0,0,0.7963405058853212,0,dominant,0,neutral,none,0.0,supplier
user_0015,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.5408256721165412,0,neutral,0,neutral,none,0.0,supplier
user_0094,0.0,,payment,payment received,2,1,0.9999950000249999,0,0,0.6939782348245704,0,neutral,0,neutral,none,0.0,middleman
user_0002,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.13176566281395496,0,dominant,0,neutral,none,0.0,middleman
user_0077,0.0,,just,just follow,7,2,0.9999985714306123,0,0,0.8456596287492952,0,dominant,0,neutral,none,0.0,supplier
user_0046,0.4767,,i,i swear,6,2,0.9999983333361112,0,0,0.5651509042025301,0,neutral,1,neutral,none,0.0,supplier
user_0051,0.0,,payment,payment received,2,1,0.9999950000249999,0,0,0.7673377406885372,0,neutral,0,neutral,none,0.0,middleman
user_0027,0.0,,payment,payment received,2,1,0.9999950000249999,0,0,0.4345206485688643,0,neutral,0,neutral,none,0.0,middleman
user_0021,0.4588,,honestly,honestly i,8,4,0.9999987500015626,0,0,0.5427009748719372,0,dominant,0,neutral,none,0.2,middleman
user_0039,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.8708337623075473,1,neutral,0,bold,none,0.0,supplier
user_0088,0.0,,meet,meet at,5,1,0.9999980000040001,0,0,0.956260238864747,1,dominant,0,neutral,none,0.0,middleman
user_0018,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.9107381126678686,1,dominant,0,neutral,none,0.0,supplier
user_0057,0.5106,,everything,everything is,6,2,0.9999983333361112,0,0,0.8058383520153922,0,neutral,1,neutral,none,0.0,smuggler
user_0079,-0.2732,,i,i feel,6,1,0.9999983333361112,1,0,0.1414751728517497,0,neutral,0,neutral,none,0.0,middleman
user_0050,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.042261711915139055,0,dominant,0,neutral,none,0.0,supplier
user_0007,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.8054079953748942,0,dominant,0,neutral,none,0.0,middleman
user_0058,0.0,,meet,meet at,5,1,0.9999980000040001,0,0,0.7335382288016706,1,dominant,0,neutral,none,0.0,middleman
user_0012,-0.2263,,the,the shipment,4,1,0.9999975000062501,0,0,0.07819221784001706,0,neutral,0,neutral,none,0.0,supplier
user_0020,0.0,,change,change of,5,2,0.9999980000040001,0,0,0.1367081177651427,1,dominant,0,neutral,none,0.0,middleman
user_0001,0.5106,,everything,everything is,6,2,0.9999983333361112,0,0,0.8309860065024808,0,neutral,1,neutral,none,0.0,smuggler
user_0061,-0.296,,we,we need,9,2,0.8888879012356653,0,0,0.6762288794345784,1,neutral,0,bold,none,0.0,supplier
user_0008,0.4767,,i,i swear,6,2,0.9999983333361112,0,0,0.1957586912267394,0,neutral,1,neutral,none,0.0,supplier
user_0079,0.5106,,everything,everything is,6,2,0.9999983333361112,0,0,0.1647243246863418,0,neutral,1,neutral,none,0.0,supplier
user_0071,0.0,,let,let me,6,1,0.9999983333361112,0,0,0.3146197626522125,0,dominant,0,neutral,none,0.0,supplier
user_0074,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.7118530535866471,0,dominant,0,neutral,none,0.0,middleman
user_0064,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.008295694849100754,0,dominant,0,neutral,none,0.0,smuggler
user_0095,0.0,,keep,keep it,3,1,0.9999966666777778,0,0,0.5932991749446022,0,dominant,0,neutral,none,0.0,smuggler
user_0040,0.0,,everything,everything is,3,1,0.9999966666777778,0,0,0.263756303892154,0,neutral,0,neutral,none,0.0,smuggler
user_0044,0.6369,,are,are you,6,1,0.9999983333361112,0,0,0.2766931767576005,0,neutral,1,neutral,none,0.0,middleman
user_0008,0.2263,,dont,dont tell,5,2,0.9999980000040001,0,0,0.2522888639803512,0,dominant,0,neutral,none,0.0,middleman
user_0044,0.0,,if,if you,6,2,0.9999983333361112,0,0,0.6837040393199373,0,neutral,0,neutral,none,0.0,supplier
