user_id,message,timestamp,chat_group,role,psychelingo,deceptdetect,emovolatility,intenttrace,powerdyno,trustmeter,riskprofile,cogbiasscan,stresssignal
user_0024,payment received.,2025-06-14T05:14:46.716365,group_7,smuggler,1,1,0.8696202853107085,1,submissive,-0.8395000147412666,bold,none,0.8602865811271212
user_0016,"change of plans, update soon.",2025-06-09T11:21:46.716365,group_7,middleman,0,0,0.8348216116687155,0,submissive,-0.07399219761044007,cautious,none,0.3792764680337938
user_0030,use the new route.,2025-06-05T23:39:46.716365,group_6,supplier,1,0,0.9374103611350668,0,dominant,0.6189563670783889,cautious,none,0.7660534675139034
user_0003,use the new route.,2025-05-25T09:37:46.716365,group_2,supplier,0,1,0.5977848967315527,0,dominant,0.48108215695972323,cautious,confirmation,0.23433927848756164
user_0028,package is ready for pickup.,2025-05-22T09:35:46.716365,group_9,smuggler,0,1,0.577474814637882,1,dominant,-0.3964711297115935,bold,none,0.5212510542649235
user_0053,everything is set.,2025-05-28T13:04:46.716365,group_1,middleman,0,1,0.5558506659837126,0,submissive,0.8831728196638235,cautious,none,0.3187344573163122
user_0054,"i promise, this is the last time.",2025-05-22T19:31:46.716365,group_5,smuggler,0,1,0.24096818901107409,0,submissive,0.7150824771460413,bold,confirmation,0.9147411738159055
user_0072,"i promise, this is the last time.",2025-06-03T23:28:46.716365,group_9,middleman,0,1,0.24285851608958575,0,submissive,0.2934117030958894,cautious,confirmation,0.09246399652686366
user_0093,keep it quiet.,2025-05-18T08:49:46.716365,group_5,smuggler,0,0,0.18816329393275533,0,submissive,-0.5822218228954994,cautious,confirmation,0.9570197605266731
user_0002,keep it quiet.,2025-05-24T16:05:46.716365,group_2,middleman,1,0,0.6956262857049818,0,submissive,0.8302529191871129,cautious,confirmation,0.38066174437292255
user_0069,"i swear, you can trust me.",2025-05-30T01:24:46.716365,group_5,smuggler,1,1,0.09860823156548004,1,submissive,0.8286609977949781,cautious,confirmation,0.4139301705786246
user_0073,use the new route.,2025-05-22T15:55:46.716365,group_1,smuggler,1,1,0.15241141018414328,1,dominant,-0.24032045051769169,bold,confirmation,0.5506425325170752
user_0088,"honestly, i don't know if this will work...",2025-05-27T17:36:46.716365,group_8,middleman,1,1,0.168233645951541,1,dominant,-0.7200829428387654,cautious,overconfidence,0.9168993896943668
user_0070,package is ready for pickup.,2025-06-08T20:49:46.716365,group_1,supplier,0,0,0.4123922224155927,0,dominant,0.4143391274069197,bold,overconfidence,0.5057329196930651
user_0048,package is ready for pickup.,2025-06-13T03:22:46.716365,group_10,smuggler,1,0,0.0066123569921588965,1,dominant,-0.9665477047947402,cautious,none,0.9774793482325117
user_0003,"don't tell anyone else, okay?",2025-06-04T14:50:46.716365,group_3,supplier,0,0,0.24096883231350819,1,submissive,-0.4653505266467284,cautious,overconfidence,0.37305158346368217
user_0052,"we need to move fast, no time to think.",2025-06-10T17:39:46.716365,group_4,middleman,0,1,0.6840416254703855,0,neutral,0.9833494105669729,bold,overconfidence,0.4052782981042863
user_0049,"just follow my lead, don't ask questions.",2025-06-06T16:27:46.716365,group_1,middleman,0,0,0.08268612250580176,1,neutral,0.5687526215802223,bold,none,0.9191522154402119
user_0030,keep it quiet.,2025-06-10T19:36:46.716365,group_8,smuggler,0,0,0.6844287434636415,1,neutral,0.12701972809596707,bold,overconfidence,0.9287663612546593
user_0041,meet at the usual spot.,2025-05-25T10:48:46.716365,group_10,supplier,1,0,0.2992768895808625,0,neutral,0.669301120183504,cautious,none,0.8965257670027198
user_0043,"if you get caught, say nothing.",2025-05-22T09:23:46.716365,group_2,middleman,1,0,0.09768578735804745,0,dominant,-0.3188145070497881,cautious,confirmation,0.029625658945165112
user_0035,"we need to move fast, no time to think.",2025-06-07T08:24:46.716365,group_4,smuggler,1,1,0.185737845895401,1,dominant,0.5443348082693797,cautious,overconfidence,0.7131085326783857
user_0011,contact the middleman first.,2025-05-23T00:59:46.716365,group_7,middleman,0,1,0.31667822868153617,0,dominant,-0.9896095552599398,cautious,confirmation,0.3599174973468966
user_0035,the shipment is delayed.,2025-05-22T01:15:46.716365,group_2,supplier,1,1,0.5569850322212279,1,dominant,-0.9474761919734056,cautious,none,0.09306426045987415
user_0077,"honestly, i don't know if this will work...",2025-06-02T13:18:46.716365,group_1,smuggler,1,1,0.7791691056244039,0,neutral,0.04220906152699766,cautious,overconfidence,0.13884005895941676
user_0039,contact the middleman first.,2025-06-07T11:09:46.716365,group_3,supplier,0,1,0.2759618716024036,1,submissive,0.565333248330971,cautious,confirmation,0.9442222956313943
user_0093,are you sure this is safe?,2025-06-12T01:07:46.716365,group_10,supplier,1,0,0.13548952568067607,0,submissive,-0.3355655693767461,cautious,confirmation,0.4402229214812533
user_0056,"everything is under control, trust me.",2025-05-22T05:13:46.716365,group_5,smuggler,0,1,0.31418328119544137,1,submissive,-0.41710369683989357,cautious,none,0.7819743696035765
user_0042,"if you get caught, say nothing.",2025-05-28T18:41:46.716365,group_7,smuggler,0,0,0.5922270342503855,0,neutral,0.53523581549673,bold,none,0.46162222283314847
user_0091,keep it quiet.,2025-06-04T23:26:46.716365,group_5,middleman,0,1,0.6729776523955405,0,neutral,-0.39433471497861805,cautious,none,0.15414323445585654
user_0055,"if you get caught, say nothing.",2025-05-19T09:19:46.716365,group_8,middleman,1,1,0.5343674012021171,1,neutral,-0.926469671864496,cautious,none,0.8955015153608991
user_0069,"everything is under control, trust me.",2025-06-14T01:35:46.716365,group_2,supplier,0,1,0.16633849328011152,0,neutral,0.9672164119039655,cautious,confirmation,0.9657167777138282
user_0056,the shipment is delayed.,2025-05-16T12:03:46.716365,group_2,smuggler,0,0,0.44577855150490675,1,submissive,0.5446844649248641,bold,confirmation,0.9977027254146534
user_0062,the shipment is delayed.,2025-05-29T11:13:46.716365,group_7,supplier,0,0,0.34832865232147525,1,submissive,0.5685399950573939,cautious,confirmation,0.4761625312091635
user_0057,"we need to move fast, no time to think.",2025-05-30T12:52:46.716365,group_2,smuggler,0,0,0.02258511520311235,1,neutral,-0.7812746364304524,bold,none,0.2439129465519927
user_0023,"just follow my lead, don't ask questions.",2025-05-23T07:26:46.716365,group_6,middleman,1,1,0.23185554741141035,1,neutral,-0.6310964496972127,cautious,confirmation,0.02919227434239058
user_0079,keep it quiet.,2025-06-05T11:35:46.716365,group_10,smuggler,1,0,0.7047356159597344,0,submissive,0.5046509907209833,bold,none,0.10175204872714239
user_0069,"change of plans, update soon.",2025-06-01T16:04:46.716365,group_6,supplier,1,0,0.2623533954523609,1,neutral,0.9318327998982159,cautious,none,0.38863926091274925
user_0051,i feel nervous about this run.,2025-05-21T05:18:46.716365,group_6,smuggler,1,0,0.8137382542609338,1,neutral,0.18033672995495742,bold,confirmation,0.11786165266165671
user_0040,the shipment is delayed.,2025-05-24T08:28:46.716365,group_6,middleman,0,1,0.4182391062112586,0,neutral,-0.23258007432462602,bold,confirmation,0.6355016420586352
user_0089,"change of plans, update soon.",2025-06-10T06:38:46.716365,group_3,smuggler,1,0,0.18709857996240264,1,neutral,-0.8927774747383264,cautious,overconfidence,0.48460891944568385
user_0025,"if you get caught, say nothing.",2025-06-10T13:55:46.716365,group_9,middleman,1,1,0.6846966705599865,1,neutral,0.6797836042024454,cautious,overconfidence,0.08267062578646689
user_0004,use the new route.,2025-05-29T07:34:46.716365,group_1,smuggler,0,1,0.1682089774365737,1,neutral,0.4850365038595741,cautious,none,0.5108059802145585
user_0074,the shipment is delayed.,2025-05-28T05:08:46.716365,group_9,smuggler,0,1,0.5463532747219646,1,dominant,0.47197739526734805,bold,confirmation,0.8748098462768843
user_0005,"we need to move fast, no time to think.",2025-05-27T23:35:46.716365,group_6,supplier,1,0,0.7756316498807736,0,dominant,0.6214054336788204,cautious,none,0.6102618026194768
user_0055,"change of plans, update soon.",2025-06-13T01:32:46.716365,group_3,supplier,0,0,0.5700743448049983,1,neutral,0.07753709209527604,cautious,none,0.29263469792405694
user_0074,contact the middleman first.,2025-06-08T10:24:46.716365,group_2,supplier,1,0,0.9924862256446744,0,neutral,0.7321575899823136,bold,overconfidence,0.711394848839169
user_0032,"if you get caught, say nothing.",2025-06-07T07:09:46.716365,group_3,middleman,1,1,0.375172327846227,0,neutral,0.5891972613353293,bold,confirmation,0.515613472087699
user_0036,"i swear, you can trust me.",2025-06-05T17:10:46.716365,group_8,smuggler,0,0,0.730931937487053,1,neutral,0.32828764166368507,cautious,overconfidence,0.7956779266478453
user_0051,keep it quiet.,2025-06-04T13:49:46.716365,group_4,smuggler,1,1,0.828343617048808,1,neutral,0.15586728052190302,cautious,confirmation,0.894154658038556
user_0098,package is ready for pickup.,2025-05-18T02:42:46.716365,group_2,middleman,1,0,0.12423717923039845,0,submissive,-0.08696372806018715,cautious,overconfidence,0.9956940687342872
user_0017,everything is set.,2025-05-23T06:10:46.716365,group_5,supplier,1,1,0.08242053070547994,0,dominant,-0.20731686613553357,cautious,none,0.6994413715245735
user_0030,"i promise, this is the last time.",2025-06-14T20:29:46.716365,group_2,middleman,0,0,0.2134211769462131,0,dominant,0.18735899368212894,cautious,overconfidence,0.00806256901917679
user_0044,the shipment is delayed.,2025-06-04T05:48:46.716365,group_3,smuggler,0,0,0.3830699256757727,0,dominant,-0.3732970451181876,cautious,overconfidence,0.3827210498859024
user_0097,payment received.,2025-06-14T05:18:46.716365,group_3,supplier,0,0,0.44009942077985187,0,neutral,0.496537672748776,cautious,none,0.6865661698757399
user_0028,let me know when you arrive.,2025-05-20T14:16:46.716365,group_3,supplier,1,1,0.9632487105532641,1,dominant,-0.5044272500728422,bold,overconfidence,0.5533966317847301
user_0077,"everything is under control, trust me.",2025-05-28T23:44:46.716365,group_1,middleman,1,0,0.5177491277972375,0,neutral,-0.21649796820369294,bold,overconfidence,0.49488771994326686
user_0015,use the new route.,2025-06-07T18:12:46.716365,group_10,supplier,0,1,0.9339244016742159,0,submissive,0.7216280078734949,cautious,confirmation,0.546356221161351
user_0023,are you sure this is safe?,2025-05-19T08:15:46.716365,group_1,middleman,0,0,0.2621852771620671,0,dominant,0.8973599938942491,cautious,none,0.28648780009575703
user_0092,"don't tell anyone else, okay?",2025-06-03T22:17:46.716365,group_7,middleman,1,0,0.6405372883123518,0,submissive,-0.8328058524443673,bold,none,0.9209248587727359
user_0020,"just follow my lead, don't ask questions.",2025-05-30T21:25:46.716365,group_7,middleman,0,1,0.6986758816054913,0,dominant,-0.511040492561269,cautious,overconfidence,0.45337184229714267
user_0078,package is ready for pickup.,2025-05-30T02:21:46.716365,group_3,supplier,0,0,0.7014996112238661,0,submissive,0.9060324035093952,cautious,overconfidence,0.37186943089165236
user_0096,contact the middleman first.,2025-05-21T09:28:46.716365,group_1,smuggler,1,1,0.5238542114486693,1,neutral,0.9501011755563566,bold,confirmation,0.4551977776794275
user_0047,package is ready for pickup.,2025-06-07T18:14:46.716365,group_10,supplier,1,0,0.2551160810390781,0,neutral,0.34824086312619396,bold,overconfidence,0.7407799624564118
user_0001,package is ready for pickup.,2025-05-16T13:57:46.716365,group_4,supplier,1,1,0.3829794743673991,0,dominant,0.862320154314371,bold,none,0.8031154864575539
user_0092,"i promise, this is the last time.",2025-05-26T05:45:46.716365,group_6,supplier,1,1,0.27125795800981667,0,neutral,-0.25438366652427735,bold,overconfidence,0.22318506095065183
user_0067,package is ready for pickup.,2025-06-03T06:27:46.716365,group_2,smuggler,1,1,0.3273009217261189,1,dominant,-0.2621612816949017,cautious,none,0.7845072172873415
user_0095,"everything is under control, trust me.",2025-05-27T01:29:46.716365,group_8,smuggler,1,0,0.7324633367392666,0,dominant,-0.9872442344963919,cautious,overconfidence,0.23299774185974298
user_0045,meet at the usual spot.,2025-05-31T06:27:46.716365,group_1,middleman,1,1,0.10394901935155965,0,submissive,-0.0159422463002048,bold,overconfidence,0.7116524747001027
user_0012,package is ready for pickup.,2025-05-26T13:21:46.716365,group_9,smuggler,1,1,0.9745547901682511,0,neutral,-0.8088459893252289,bold,none,0.819962891894216
user_0010,i feel nervous about this run.,2025-06-10T20:44:46.716365,group_1,smuggler,0,0,0.2916760240569035,1,submissive,0.40145121264308425,cautious,confirmation,0.45275785231557386
user_0030,let me know when you arrive.,2025-05-25T05:56:46.716365,group_3,middleman,0,0,0.10565775010269118,1,submissive,-0.3719334243757644,bold,none,0.35828744593735573
user_0099,keep it quiet.,2025-06-05T14:08:46.716365,group_5,smuggler,1,0,0.09042088804852488,1,neutral,0.3937559664741528,bold,overconfidence,0.8359247509879862
user_0042,payment received.,2025-05-20T04:09:46.716365,group_4,smuggler,1,0,0.6771833769890718,1,dominant,-0.9378358132824809,cautious,confirmation,0.5559537615483883
user_0071,use the new route.,2025-05-20T07:59:46.716365,group_8,supplier,0,0,0.011956923169412992,0,dominant,-0.6037339296389608,cautious,confirmation,0.6862852620355602
user_0083,let me know when you arrive.,2025-06-11T12:35:46.716365,group_10,smuggler,0,0,0.9971614261304739,0,neutral,-0.11313735232802236,bold,overconfidence,0.9050779703801529
user_0043,the shipment is delayed.,2025-05-17T23:10:46.716365,group_8,supplier,0,1,0.8216854015322838,1,submissive,-0.941035413999417,cautious,overconfidence,0.35394325267312
user_0024,contact the middleman first.,2025-05-28T18:12:46.716365,group_8,supplier,0,0,0.6472784004740801,1,submissive,0.7655571483178236,cautious,overconfidence,0.08772155105900747
user_0050,payment received.,2025-06-04T02:26:46.716365,group_4,middleman,0,0,0.9894036157615339,1,submissive,0.08903561206810329,cautious,confirmation,0.912677016598367
user_0065,"honestly, i don't know if this will work...",2025-06-02T16:44:46.716365,group_5,supplier,0,1,0.5971163527594521,0,submissive,-0.882817539443763,cautious,none,0.35743289267154155
user_0075,use the new route.,2025-05-23T06:53:46.716365,group_2,supplier,0,1,0.5336895645878103,0,dominant,0.15138421723999196,cautious,confirmation,0.9352060320915448
user_0023,"change of plans, update soon.",2025-05-26T18:54:46.716365,group_10,smuggler,1,0,0.7034528829199135,1,neutral,0.1272129735663874,bold,confirmation,0.5421246015209933
user_0023,are you sure this is safe?,2025-05-17T17:59:46.716365,group_2,supplier,0,0,0.0199279898885526,1,dominant,-0.3365320128515932,bold,overconfidence,0.3407590442667725
user_0023,"honestly, i don't know if this will work...",2025-05-18T17:35:46.716365,group_1,supplier,0,0,0.8464808875791346,1,dominant,-0.2528184398332536,cautious,none,0.10103217018068633
user_0039,"honestly, i don't know if this will work...",2025-05-22T05:34:46.716365,group_3,middleman,1,1,0.649180265644814,0,neutral,0.9374857926663354,cautious,overconfidence,0.6655316694747667
user_0023,"if you get caught, say nothing.",2025-05-29T23:39:46.716365,group_5,supplier,0,0,0.9487881042212877,1,neutral,-0.9352345141458251,cautious,none,0.22089525043701208
user_0073,the shipment is delayed.,2025-06-07T14:29:46.716365,group_3,smuggler,0,0,0.34681012468322847,1,dominant,0.2723735404807366,bold,none,0.6700245711140534
user_0094,"honestly, i don't know if this will work...",2025-06-05T08:22:46.716365,group_1,smuggler,0,0,0.6931760763212649,1,submissive,0.5740400121813207,bold,overconfidence,0.3859370979534099
user_0094,"i promise, this is the last time.",2025-05-23T14:13:46.716365,group_7,smuggler,1,1,0.5460239676784543,0,submissive,0.5774599889524388,bold,overconfidence,0.4512874191530748
user_0005,everything is set.,2025-05-16T22:27:46.716365,group_6,smuggler,0,0,0.34180820114988975,1,dominant,0.4639701705426338,bold,confirmation,0.5940305440520949
user_0079,are you sure this is safe?,2025-05-17T10:23:46.716365,group_7,middleman,0,1,0.15710377733078407,0,submissive,-0.5888990465641257,bold,confirmation,0.6971967038073571
user_0093,"just follow my lead, don't ask questions.",2025-05-28T02:16:46.716365,group_5,smuggler,0,0,0.04963544303850986,1,dominant,-0.8909902965898973,bold,confirmation,0.08762835930697199
user_0085,"everything is under control, trust me.",2025-06-06T21:10:46.716365,group_4,supplier,0,0,0.17083219169222308,1,dominant,-0.05285869771586249,bold,confirmation,0.7848765730669152
user_0061,are you sure this is safe?,2025-05-28T01:59:46.716365,group_2,middleman,1,0,0.37102052484074743,1,submissive,-0.6268341176841368,bold,confirmation,0.43974042285276915
user_0034,use the new route.,2025-05-28T05:52:46.716365,group_10,supplier,0,0,0.08570731183991709,1,neutral,-0.17202669425747508,bold,none,0.060983746057727606
user_0050,"don't tell anyone else, okay?",2025-06-04T01:47:46.716365,group_9,middleman,1,0,0.4762622810814686,0,submissive,0.8055544026783081,bold,none,0.5712199352715541
user_0067,i feel nervous about this run.,2025-06-13T06:02:46.716365,group_3,supplier,1,0,0.9490614830282925,0,dominant,0.6169214426387262,bold,overconfidence,0.42337489931559946
user_0088,"i promise, this is the last time.",2025-05-25T05:04:46.716365,group_3,middleman,1,1,0.9108044857315942,0,dominant,-0.22380169397049854,cautious,none,0.32612680536973604
user_0036,"don't tell anyone else, okay?",2025-06-05T20:57:46.716365,group_1,middleman,1,0,0.4144423987689787,0,neutral,0.175868266562776,bold,overconfidence,0.5626837594773225
user_0013,everything is set.,2025-06-09T09:35:46.716365,group_6,smuggler,1,1,0.6547876707135497,1,dominant,-0.6556005436865369,cautious,overconfidence,0.6182444886017983
user_0088,"if you get caught, say nothing.",2025-05-17T18:53:46.716365,group_7,smuggler,0,0,0.7457498198391361,1,submissive,-0.9595342228134562,cautious,confirmation,0.2803466531846416
user_0063,the shipment is delayed.,2025-05-26T09:31:46.716365,group_3,smuggler,1,1,0.26941998100876363,1,neutral,0.2911096228552885,bold,confirmation,0.2113905021058976
user_0053,are you sure this is safe?,2025-06-08T12:41:46.716365,group_6,supplier,0,0,0.31112309328890886,1,dominant,0.561032859255304,bold,overconfidence,0.19276344683155822
user_0026,package is ready for pickup.,2025-05-27T09:02:46.716365,group_1,smuggler,0,1,0.7046339452200365,1,submissive,0.6470125833782323,cautious,none,0.9230735683729712
user_0088,meet at the usual spot.,2025-05-27T00:47:46.716365,group_6,smuggler,1,0,0.9605203782802877,1,neutral,0.10266744121551352,cautious,overconfidence,0.8376537702567273
user_0034,let me know when you arrive.,2025-05-28T23:54:46.716365,group_1,smuggler,0,0,0.8538213265855465,0,dominant,0.29475978352296406,bold,confirmation,0.6515873328559636
user_0066,meet at the usual spot.,2025-05-16T10:15:46.716365,group_8,supplier,0,0,0.22377003172330878,1,neutral,0.9340488867367533,cautious,confirmation,0.8954829750692505
user_0045,"we need to move fast, no time to think.",2025-05-27T11:46:46.716365,group_4,smuggler,1,1,0.5844871558421262,0,neutral,0.9988587597363507,cautious,none,0.6473421200645904
user_0078,everything is set.,2025-05-29T14:32:46.716365,group_2,smuggler,0,1,0.9883609658217671,1,submissive,-0.4777061841470063,cautious,overconfidence,0.14992929635415653
user_0098,use the new route.,2025-05-18T14:32:46.716365,group_10,smuggler,1,0,0.7212831975926106,1,submissive,-0.48114745457602215,cautious,confirmation,0.38827492100545835
user_0005,i feel nervous about this run.,2025-06-11T01:21:46.716365,group_4,smuggler,0,1,0.9065265055050548,1,neutral,-0.39961034289867814,bold,none,0.8764947843421105
user_0024,everything is set.,2025-05-20T11:08:46.716365,group_8,supplier,1,0,0.9469233801939514,1,neutral,-0.8214003559611216,cautious,overconfidence,0.744209929342808
user_0040,"i promise, this is the last time.",2025-05-31T02:25:46.716365,group_6,smuggler,1,1,0.8512138882114102,1,dominant,0.7327867393850793,bold,confirmation,0.8894260614703878
user_0065,the shipment is delayed.,2025-06-02T09:25:46.716365,group_9,smuggler,1,0,0.8708491463530046,0,dominant,0.9846957057758656,cautious,confirmation,0.9871915993795065
user_0059,payment received.,2025-05-30T10:06:46.716365,group_3,supplier,1,1,0.6310327722626952,0,submissive,0.268997938305342,bold,confirmation,0.2735278622014996
user_0098,"change of plans, update soon.",2025-06-11T05:59:46.716365,group_3,smuggler,0,0,0.6144797387250618,1,submissive,-0.14194910279917972,cautious,confirmation,0.004669137580136318
user_0069,keep it quiet.,2025-06-02T00:03:46.716365,group_1,smuggler,0,0,0.6767481416771101,0,dominant,0.3870494943407943,cautious,confirmation,0.12893080042830274
user_0050,"don't tell anyone else, okay?",2025-06-11T19:31:46.716365,group_5,supplier,0,0,0.29820225349413876,1,submissive,0.4556638228936256,cautious,confirmation,0.8879740438370417
user_0018,"honestly, i don't know if this will work...",2025-06-07T07:56:46.716365,group_6,supplier,0,1,0.019124733123319415,0,neutral,0.9697590489865209,bold,none,0.021913272065615885
user_0065,"change of plans, update soon.",2025-05-21T15:03:46.716365,group_6,middleman,0,1,0.8765441375994762,1,neutral,0.24626955462376698,bold,none,0.10811345021104524
user_0003,package is ready for pickup.,2025-05-21T07:00:46.716365,group_7,smuggler,1,0,0.5472823847289255,1,neutral,-0.6937458037511273,bold,confirmation,0.4208714564268632
user_0013,"don't tell anyone else, okay?",2025-05-28T07:25:46.716365,group_10,middleman,0,1,0.8306527204708898,0,neutral,0.4375324490323358,bold,confirmation,0.11401255268424793
user_0014,are you sure this is safe?,2025-05-25T01:30:46.716365,group_10,supplier,1,0,0.35792183655080756,1,submissive,-0.6792528027384623,cautious,overconfidence,0.6882039154553736
user_0062,"honestly, i don't know if this will work...",2025-05-26T16:40:46.716365,group_1,supplier,0,0,0.8352321652632412,1,dominant,0.8988920314622322,bold,none,0.7235762484467809
user_0033,use the new route.,2025-06-05T19:25:46.716365,group_5,smuggler,1,0,0.09980891505761746,0,dominant,0.7044973714734193,cautious,none,0.31270710696276427
user_0095,the shipment is delayed.,2025-05-20T08:17:46.716365,group_1,supplier,0,0,0.3286608260685756,1,neutral,-0.46338120283967954,bold,confirmation,0.8149642895364964
user_0024,the shipment is delayed.,2025-06-03T06:17:46.716365,group_7,smuggler,1,1,0.689902431150314,1,submissive,0.29769296774452747,bold,overconfidence,0.13251157623655996
user_0093,package is ready for pickup.,2025-05-23T06:38:46.716365,group_2,smuggler,1,1,0.1812605605373021,1,submissive,0.22271683855080937,bold,confirmation,0.9203979856381027
user_0015,"i promise, this is the last time.",2025-06-05T01:52:46.716365,group_1,supplier,1,1,0.012360212985934038,0,neutral,0.7462871274098848,bold,confirmation,0.661713262845963
user_0032,are you sure this is safe?,2025-05-31T18:11:46.716365,group_7,supplier,0,0,0.6433987165568129,0,neutral,0.6976911495520015,cautious,overconfidence,0.07486524247698478
user_0063,"honestly, i don't know if this will work...",2025-05-26T23:39:46.716365,group_6,smuggler,0,0,0.550495569730679,1,submissive,0.6342066114395857,bold,confirmation,0.44418887645945904
user_0074,"we need to move fast, no time to think.",2025-05-20T00:40:46.716365,group_8,smuggler,1,0,0.9806707389457028,0,dominant,-0.1931206820556739,bold,none,0.5490987896931895
user_0012,"everything is under control, trust me.",2025-06-13T04:43:46.716365,group_5,middleman,0,1,0.9503551299933657,1,dominant,0.6331773731547312,cautious,confirmation,0.5601508451060682
user_0080,"everything is under control, trust me.",2025-06-06T13:19:46.716365,group_6,middleman,1,0,0.09743702232330997,0,dominant,-0.3172857708463226,cautious,none,0.5219850866041359
user_0090,the shipment is delayed.,2025-05-18T02:32:46.716365,group_3,smuggler,0,1,0.106961505519519,0,dominant,-0.7585083852676116,cautious,overconfidence,0.4570460082929889
user_0025,"honestly, i don't know if this will work...",2025-05-20T22:14:46.716365,group_7,supplier,0,1,0.45738787694615635,0,submissive,-0.9913247446661542,bold,none,0.9353082808316526
user_0075,are you sure this is safe?,2025-06-08T03:46:46.716365,group_3,middleman,0,0,0.10355396112356763,1,neutral,0.7627811340192352,cautious,none,0.9159102416970992
user_0098,use the new route.,2025-05-28T11:22:46.716365,group_7,smuggler,1,1,0.8047968308133768,0,submissive,0.20504889935276327,cautious,none,0.5478059713595177
user_0041,"just follow my lead, don't ask questions.",2025-06-13T19:28:46.716365,group_4,supplier,0,1,0.6866112973190365,0,neutral,0.30017277561395583,bold,none,0.5424914784305689
user_0082,"honestly, i don't know if this will work...",2025-05-21T06:35:46.716365,group_6,middleman,1,1,0.6742434855391735,1,submissive,0.616609558653392,bold,overconfidence,0.3808703135350846
user_0007,package is ready for pickup.,2025-05-25T02:52:46.716365,group_5,supplier,1,1,0.14642839014069597,0,neutral,0.5687148018947328,bold,none,0.03230638324232715
user_0058,the shipment is delayed.,2025-06-13T01:29:46.716365,group_9,supplier,1,0,0.5109223036788938,1,neutral,0.3289871371832471,cautious,confirmation,0.41656623748467836
user_0088,"honestly, i don't know if this will work...",2025-06-10T03:36:46.716365,group_1,supplier,1,0,0.620561695611849,1,dominant,0.8229727541474772,cautious,none,0.5466151367012413
user_0078,keep it quiet.,2025-05-24T19:53:46.716365,group_5,smuggler,0,0,0.18697658153232366,0,neutral,0.02769370554914774,cautious,overconfidence,0.42850781440073427
user_0072,contact the middleman first.,2025-05-21T22:36:46.716365,group_3,middleman,1,0,0.3305627887422691,0,dominant,-0.6925932328607405,cautious,none,0.05085544119522678
user_0081,"everything is under control, trust me.",2025-05-29T17:28:46.716365,group_8,middleman,1,0,0.7840314485705014,1,neutral,-0.5600759691448851,bold,none,0.06817646910442587
user_0065,"change of plans, update soon.",2025-06-03T22:50:46.716365,group_9,middleman,1,0,0.34940295086203565,0,neutral,-0.336232970192037,cautious,confirmation,0.21844528578451472
user_0097,"everything is under control, trust me.",2025-06-09T03:58:46.716365,group_8,middleman,0,0,0.6689384679943866,1,dominant,0.8089929169753842,bold,overconfidence,0.682551360768528
user_0042,"if you get caught, say nothing.",2025-05-21T04:22:46.716365,group_7,smuggler,1,0,0.9113359266286181,1,neutral,0.6056334750165877,cautious,confirmation,0.043851660910501744
user_0084,keep it quiet.,2025-05-30T14:24:46.716365,group_9,supplier,0,0,0.9716287699064329,0,neutral,-0.8690563557925601,bold,none,0.42420945194114057
user_0014,keep it quiet.,2025-06-09T11:54:46.716365,group_7,middleman,0,0,0.023752946102807093,1,dominant,-0.8249582041316028,bold,overconfidence,0.7942147869758903
user_0072,let me know when you arrive.,2025-06-11T04:32:46.716365,group_4,smuggler,1,1,0.4511256637440417,1,submissive,-0.36719150816066626,cautious,none,0.11830576162661888
user_0001,"everything is under control, trust me.",2025-05-18T21:36:46.716365,group_10,supplier,0,1,0.9280477501663338,0,submissive,0.5737837953251399,cautious,none,0.08650522143779271
user_0098,"we need to move fast, no time to think.",2025-06-02T09:08:46.716365,group_7,middleman,0,1,0.15632347414991077,0,dominant,0.4935078232138239,cautious,none,0.14407553745848312
user_0087,"i swear, you can trust me.",2025-05-16T12:42:46.716365,group_9,middleman,0,0,0.041773140467925574,1,neutral,0.09505090038447661,bold,confirmation,0.21005289069039057
user_0095,"i swear, you can trust me.",2025-05-25T15:48:46.716365,group_7,middleman,0,0,0.18399272278538314,1,dominant,-0.7707549157536331,bold,none,0.4612652036895939
user_0071,let me know when you arrive.,2025-05-29T06:00:46.716365,group_2,smuggler,0,0,0.7255892573341403,1,submissive,-0.2857232819763551,bold,overconfidence,0.2851371438765211
user_0009,keep it quiet.,2025-05-30T11:38:46.716365,group_8,smuggler,1,1,0.6934581293476367,0,neutral,0.1337237859441851,cautious,confirmation,0.16863951090598017
user_0041,use the new route.,2025-05-26T02:29:46.716365,group_7,smuggler,1,0,0.6795801798475741,1,submissive,-0.07430324784877951,cautious,confirmation,0.48697138243669136
user_0014,"change of plans, update soon.",2025-06-14T09:38:46.716365,group_10,supplier,1,0,0.891297038932279,0,submissive,0.467089234088895,bold,none,0.07539995679337663
user_0003,"don't tell anyone else, okay?",2025-06-13T18:26:46.716365,group_1,middleman,1,0,0.9063035773981832,1,neutral,0.7879718690921094,cautious,none,0.7751972388374282
user_0047,"if you get caught, say nothing.",2025-05-26T04:26:46.716365,group_10,middleman,1,0,0.4647011421704528,0,submissive,-0.27226888385165826,bold,none,0.2388808045385914
user_0079,"change of plans, update soon.",2025-06-08T10:06:46.716365,group_3,smuggler,0,0,0.566357254599868,0,neutral,0.4640089494511992,cautious,overconfidence,0.21881911725902836
